Overall Food Insecurity Rate,# of Food Insecure Persons Overall,SNAP Threshold,% FI ≤ SNAP Threshold,% FI > SNAP Threshold,Child Food Insecurity Rate,# of Food Insecure Children,% food insecure children in HH w/ HH incomes below 185 FPL,% food insecure children in HH w/ HH incomes above 185 FPL,Cost Per Meal,Weighted weekly $ needed by FI,Weighted Annual Food Budget Shortfall,Rural-Urban Continuum Code (2013),Rural-Urban Continuum Code (2023),Census Region,Census Division,FNS Region,Overall Food Insecurity Rate MissingFlag,Child Food Insecurity Rate MissingFlag,CountyFIPS
0.073,90.0,1.3,0.357,0.643,0.089,20.0,0.53,0.47,3.71,21.6,59000.0,9.0,9.0,Midwest,West North Central,Mountain Plains,0,0,46063
0.084,1500.0,1.3,0.456,0.544,0.12,530.0,0.54,0.47,3.66,21.32,970000.0,7.0,7.0,Midwest,West North Central,Mountain Plains,0,0,46065
0.076,570.0,1.3,0.496,0.504,0.102,200.0,0.79,0.21,3.74,21.76,376000.0,8.0,8.0,Midwest,West North Central,Mountain Plains,0,0,46067
0.052,70.0,1.3,0.356,0.644,0.075,20.0,0.61,0.4,3.66,21.32,45000.0,9.0,9.0,Midwest,West North Central,Mountain Plains,0,0,46069
0.204,580.0,1.3,0.653,0.347,0.248,220.0,0.86,0.14,3.9,22.71,400000.0,8.0,8.0,Midwest,West North Central,Mountain Plains,0,0,46071
0.066,120.0,1.3,0.355,0.645,0.09,30.0,0.54,0.46,3.84,22.37,81000.0,9.0,9.0,Midwest,West North Central,Mountain Plains,0,0,46073
0.075,70.0,1.3,0.464,0.536,0.148,30.0,0.82,0.18,3.9,22.71,48000.0,9.0,9.0,Midwest,West North Central,Mountain Plains,0,0,46075
0.064,330.0,1.3,0.395,0.605,0.075,90.0,0.43,0.57,3.84,22.37,224000.0,9.0,9.0,Midwest,West North Central,Mountain Plains,0,0,46077
0.079,900.0,1.3,0.518,0.482,0.116,270.0,0.8,0.2,3.84,22.37,611000.0,6.0,6.0,Midwest,West North Central,Mountain Plains,0,0,46079
0.095,2430.0,1.3,0.549,0.451,0.122,540.0,0.66,0.34,3.9,22.72,1674000.0,6.0,6.0,Midwest,West North Central,Mountain Plains,0,0,46081
0.043,2750.0,1.3,0.34,0.66,0.058,1020.0,0.5,0.5,4.02,23.42,1953000.0,3.0,3.0,Midwest,West North Central,Mountain Plains,0,0,46083
0.138,520.0,1.3,0.713,0.287,0.182,200.0,0.99,0.01,3.66,21.32,336000.0,9.0,9.0,Midwest,West North Central,Mountain Plains,0,0,46085
0.062,350.0,1.3,0.406,0.594,0.082,130.0,0.64,0.36,3.92,22.83,242000.0,3.0,3.0,Midwest,West North Central,Mountain Plains,0,0,46087
0.084,190.0,1.3,0.544,0.456,0.105,50.0,0.52,0.48,3.66,21.32,123000.0,9.0,9.0,Midwest,West North Central,Mountain Plains,0,0,46089
0.062,270.0,1.3,0.402,0.598,0.084,90.0,0.65,0.35,3.66,21.32,175000.0,9.0,9.0,Midwest,West North Central,Mountain Plains,0,0,46091
0.064,1890.0,1.3,0.492,0.508,0.096,650.0,0.66,0.34,3.71,21.6,1238000.0,3.0,3.0,Midwest,West North Central,Mountain Plains,0,0,46093
0.224,430.0,1.3,0.639,0.361,0.241,140.0,0.82,0.18,3.9,22.71,296000.0,9.0,9.0,Midwest,West North Central,Mountain Plains,0,0,46095
0.078,180.0,1.3,0.415,0.585,0.116,60.0,0.71,0.29,3.84,22.37,122000.0,8.0,8.0,Midwest,West North Central,Mountain Plains,0,0,46097
0.068,13270.0,1.3,0.458,0.542,0.106,5270.0,0.71,0.3,3.92,22.83,9190000.0,3.0,3.0,Midwest,West North Central,Mountain Plains,0,0,46099
0.076,480.0,1.3,0.445,0.555,0.106,180.0,0.64,0.36,3.84,22.37,326000.0,8.0,8.0,Midwest,West North Central,Mountain Plains,0,0,46101
0.263,3640.0,1.3,0.736,0.264,0.282,1450.0,0.86,0.14,3.9,22.71,2507000.0,6.0,6.0,Midwest,West North Central,Mountain Plains,0,0,46102
0.089,9630.0,1.3,0.491,0.509,0.13,3290.0,0.64,0.36,3.9,22.71,6634000.0,3.0,3.0,Midwest,West North Central,Mountain Plains,0,0,46103
0.073,220.0,1.3,0.546,0.454,0.106,70.0,0.96,0.04,3.86,22.51,150000.0,8.0,8.0,Midwest,West North Central,Mountain Plains,0,0,46105
0.061,160.0,1.3,0.534,0.466,0.112,70.0,0.68,0.32,3.66,21.32,103000.0,9.0,9.0,Midwest,West North Central,Mountain Plains,0,0,46107
0.115,1180.0,1.3,0.636,0.364,0.188,540.0,0.84,0.16,3.72,21.64,775000.0,9.0,9.0,Midwest,West North Central,Mountain Plains,0,0,46109
0.077,180.0,1.3,0.462,0.538,0.108,70.0,0.53,0.47,3.84,22.37,122000.0,9.0,9.0,Midwest,West North Central,Mountain Plains,0,0,46111
0.063,400.0,1.3,0.389,0.611,0.088,130.0,0.76,0.24,3.66,21.32,259000.0,9.0,9.0,Midwest,West North Central,Mountain Plains,0,0,46115
0.051,150.0,1.3,0.329,0.671,0.071,50.0,0.23,0.77,3.66,21.32,97000.0,9.0,9.0,Midwest,West North Central,Mountain Plains,0,0,46117
0.062,80.0,1.3,0.477,0.523,0.077,20.0,0.26,0.75,3.66,21.32,52000.0,9.0,9.0,Midwest,West North Central,Mountain Plains,0,0,46119
0.255,2400.0,1.3,0.678,0.322,0.274,1070.0,0.89,0.11,3.9,22.71,1653000.0,9.0,9.0,Midwest,West North Central,Mountain Plains,0,0,46121
0.102,570.0,1.3,0.602,0.398,0.178,240.0,0.72,0.28,3.74,21.76,376000.0,7.0,7.0,Midwest,West North Central,Mountain Plains,0,0,46123
0.07,600.0,1.3,0.476,0.524,0.097,210.0,0.77,0.23,4.02,23.42,426000.0,3.0,3.0,Midwest,West North Central,Mountain Plains,0,0,46125
0.072,1180.0,1.3,0.36,0.64,0.096,390.0,0.5,0.5,3.62,21.06,754000.0,3.0,3.0,Midwest,West North Central,Mountain Plains,0,0,46127
0.107,570.0,1.3,0.469,0.531,0.167,210.0,0.54,0.47,3.94,22.96,397000.0,7.0,7.0,Midwest,West North Central,Mountain Plains,0,0,46129
0.076,1760.0,1.3,0.404,0.596,0.106,530.0,0.65,0.35,3.74,21.76,1162000.0,7.0,7.0,Midwest,West North Central,Mountain Plains,0,0,46135
0.208,520.0,1.3,0.664,0.336,0.25,170.0,0.85,0.15,3.71,21.6,341000.0,8.0,8.0,Midwest,West North Central,Mountain Plains,0,0,46137
0.138,10580.0,1.3,0.537,0.463,0.125,2040.0,0.85,0.15,3.75,21.83,7006000.0,2.0,2.0,South,East South Central,Southeast,0,0,47001
0.115,5730.0,1.3,0.501,0.499,0.115,1450.0,1.0,0.0,3.39,19.76,3435000.0,4.0,4.0,South,East South Central,Southeast,0,0,47003
0.16,2530.0,1.3,0.657,0.343,0.163,510.0,0.84,0.17,3.4,19.82,1521000.0,7.0,7.0,South,East South Central,Southeast,0,0,47005
0.165,2460.0,1.3,0.57,0.43,0.165,370.0,0.71,0.29,3.58,20.85,1556000.0,8.0,8.0,South,East South Central,Southeast,0,0,47007
0.095,12680.0,1.3,0.447,0.553,0.073,1990.0,1.0,0.0,3.8,22.14,8517000.0,2.0,2.0,South,East South Central,Southeast,0,0,47009
0.127,13660.0,1.3,0.522,0.478,0.119,2830.0,0.81,0.19,3.83,22.34,9255000.0,3.0,3.0,South,East South Central,Southeast,0,0,47011
0.174,6870.0,1.3,0.645,0.355,0.178,1450.0,0.86,0.14,3.5,20.4,4252000.0,2.0,2.0,South,East South Central,Southeast,0,0,47013
0.135,1930.0,1.3,0.565,0.435,0.125,390.0,0.71,0.29,3.3,19.2,1124000.0,1.0,1.0,South,East South Central,Southeast,0,0,47015
0.137,3880.0,1.3,0.592,0.408,0.142,880.0,0.76,0.24,3.32,19.35,2278000.0,6.0,6.0,South,East South Central,Southeast,0,0,47017
0.153,8610.0,1.3,0.604,0.396,0.156,1610.0,0.87,0.13,3.49,20.31,5305000.0,3.0,3.0,South,East South Central,Southeast,0,0,47019
0.097,3970.0,1.3,0.467,0.533,0.069,620.0,0.9,0.1,3.54,20.62,2483000.0,1.0,1.0,South,East South Central,Southeast,0,0,47021
0.113,1950.0,1.3,0.552,0.448,0.107,410.0,0.9,0.1,3.62,21.07,1246000.0,3.0,3.0,South,East South Central,Southeast,0,0,47023
0.16,5110.0,1.3,0.596,0.404,0.155,950.0,0.9,0.11,3.56,20.72,3212000.0,6.0,6.0,South,East South Central,Southeast,0,0,47025
0.172,1300.0,1.3,0.702,0.298,0.152,230.0,0.95,0.05,3.58,20.83,822000.0,9.0,9.0,South,East South Central,Southeast,0,0,47027
0.164,5880.0,1.3,0.652,0.348,0.196,1460.0,0.88,0.12,3.47,20.2,3602000.0,6.0,6.0,South,East South Central,Southeast,0,0,47029
0.137,7810.0,1.3,0.524,0.476,0.128,1780.0,0.82,0.18,3.62,21.08,4995000.0,4.0,4.0,South,East South Central,Southeast,0,0,47031
0.117,1640.0,1.3,0.584,0.416,0.143,480.0,0.89,0.11,3.31,19.27,959000.0,3.0,3.0,South,East South Central,Southeast,0,0,47033
0.129,7820.0,1.3,0.618,0.382,0.131,1390.0,0.99,0.01,3.72,21.64,5133000.0,4.0,4.0,South,East South Central,Southeast,0,0,47035
0.104,73360.0,1.3,0.497,0.503,0.141,20760.0,0.75,0.25,4.16,24.23,53918000.0,1.0,1.0,South,East South Central,Southeast,0,0,47037
0.143,1640.0,1.3,0.586,0.414,0.131,310.0,0.82,0.18,3.37,19.6,975000.0,9.0,9.0,South,East South Central,Southeast,0,0,47039
0.15,2970.0,1.3,0.656,0.344,0.146,630.0,1.0,0.0,3.33,19.39,1747000.0,6.0,6.0,South,East South Central,Southeast,0,0,47041
0.105,5690.0,1.3,0.489,0.511,0.086,1060.0,0.76,0.24,3.54,20.59,3554000.0,1.0,1.0,South,East South Central,Southeast,0,0,47043
0.137,5060.0,1.3,0.588,0.412,0.135,1200.0,0.8,0.2,3.48,20.26,3109000.0,5.0,5.0,South,East South Central,Southeast,0,0,47045
0.093,3860.0,1.3,0.537,0.463,0.153,1190.0,0.63,0.37,3.62,21.1,2471000.0,1.0,1.0,South,East South Central,Southeast,0,0,47047
0.161,2960.0,1.3,0.668,0.332,0.152,590.0,0.89,0.11,3.57,20.79,1866000.0,9.0,9.0,South,East South Central,Southeast,0,0,47049
0.129,5470.0,1.3,0.541,0.459,0.136,1150.0,0.86,0.14,3.44,20.04,3324000.0,6.0,6.0,South,East South Central,Southeast,0,0,47051
0.125,6300.0,1.3,0.614,0.386,0.143,1760.0,0.88,0.12,3.31,19.27,3683000.0,4.0,4.0,South,East South Central,Southeast,0,0,47053
0.113,3420.0,1.3,0.522,0.478,0.115,740.0,0.91,0.09,3.34,19.45,2018000.0,6.0,6.0,South,East South Central,Southeast,0,0,47055
0.142,3330.0,1.3,0.633,0.367,0.135,640.0,0.87,0.14,3.66,21.3,2152000.0,2.0,2.0,South,East South Central,Southeast,0,0,47057
0.141,9860.0,1.3,0.598,0.402,0.143,1940.0,0.92,0.09,3.7,21.56,6448000.0,4.0,4.0,South,East South Central,Southeast,0,0,47059
0.152,2050.0,1.3,0.609,0.391,0.145,430.0,0.89,0.11,3.46,20.17,1254000.0,8.0,8.0,South,East South Central,Southeast,0,0,47061
0.135,8640.0,1.3,0.6,0.4,0.139,2090.0,0.81,0.19,3.47,20.22,5300000.0,3.0,3.0,South,East South Central,Southeast,0,0,47063
0.105,38180.0,1.3,0.489,0.511,0.123,9370.0,0.7,0.3,4.1,23.85,27624000.0,2.0,2.0,South,East South Central,Southeast,0,0,47065
0.192,1290.0,1.3,0.743,0.257,0.213,310.0,0.77,0.23,3.31,19.3,755000.0,8.0,8.0,South,East South Central,Southeast,0,0,47067
0.126,3240.0,1.3,0.613,0.387,0.221,1090.0,0.89,0.11,3.28,19.1,1877000.0,6.0,6.0,South,East South Central,Southeast,0,0,47069
0.138,3690.0,1.3,0.605,0.395,0.137,750.0,0.92,0.08,3.43,19.96,2234000.0,6.0,6.0,South,East South Central,Southeast,0,0,47071
0.147,8330.0,1.3,0.604,0.396,0.159,1780.0,0.79,0.21,3.53,20.58,5200000.0,2.0,2.0,South,East South Central,Southeast,0,0,47073
0.138,2470.0,1.3,0.732,0.268,0.263,1060.0,0.83,0.17,3.25,18.91,1417000.0,6.0,6.0,South,East South Central,Southeast,0,0,47075
0.131,3630.0,1.3,0.555,0.445,0.11,710.0,0.93,0.08,3.37,19.65,2163000.0,6.0,6.0,South,East South Central,Southeast,0,0,47077
0.147,4730.0,1.3,0.632,0.368,0.171,1130.0,0.88,0.12,3.4,19.82,2844000.0,7.0,7.0,South,East South Central,Southeast,0,0,47079
0.118,2920.0,1.3,0.484,0.516,0.102,520.0,1.0,0.0,3.55,20.68,1832000.0,1.0,1.0,South,East South Central,Southeast,0,0,47081
0.122,1010.0,1.3,0.482,0.518,0.096,170.0,1.0,0.0,3.54,20.59,631000.0,8.0,8.0,South,East South Central,Southeast,0,0,47083
0.11,2080.0,1.3,0.534,0.466,0.09,370.0,1.0,0.0,3.54,20.59,1299000.0,6.0,6.0,South,East South Central,Southeast,0,0,47085
0.147,1710.0,1.3,0.585,0.415,0.136,280.0,0.8,0.21,3.71,21.63,1122000.0,8.0,8.0,South,East South Central,Southeast,0,0,47087
0.122,6640.0,1.3,0.511,0.489,0.118,1250.0,0.92,0.08,3.69,21.5,4331000.0,3.0,3.0,South,East South Central,Southeast,0,0,47089
0.154,2760.0,1.3,0.602,0.398,0.177,540.0,0.76,0.24,3.75,21.83,1828000.0,6.0,6.0,South,East South Central,Southeast,0,0,47091
0.102,48410.0,1.3,0.504,0.496,0.083,8380.0,0.85,0.15,3.97,23.12,33951000.0,2.0,2.0,South,East South Central,Southeast,0,0,47093
0.184,1320.0,1.3,0.451,0.549,0.259,270.0,0.69,0.31,3.48,20.26,811000.0,9.0,9.0,South,East South Central,Southeast,0,0,47095
0.145,3680.0,1.3,0.595,0.405,0.227,1300.0,0.79,0.21,3.25,18.91,2111000.0,6.0,6.0,South,East South Central,Southeast,0,0,47097
0.134,5870.0,1.3,0.639,0.361,0.116,1280.0,1.0,0.0,3.33,19.39,3452000.0,6.0,6.0,South,East South Central,Southeast,0,0,47099
0.152,1900.0,1.3,0.634,0.366,0.142,390.0,0.95,0.05,3.54,20.63,1189000.0,6.0,6.0,South,East South Central,Southeast,0,0,47101
0.107,3770.0,1.3,0.472,0.528,0.101,780.0,0.83,0.17,3.36,19.55,2236000.0,6.0,6.0,South,East South Central,Southeast,0,0,47103
0.1,5420.0,1.3,0.467,0.533,0.098,1040.0,0.91,0.09,3.66,21.31,3503000.0,2.0,2.0,South,East South Central,Southeast,0,0,47105
0.135,7160.0,1.3,0.548,0.452,0.138,1560.0,0.86,0.14,3.59,20.91,4541000.0,4.0,4.0,South,East South Central,Southeast,0,0,47107
0.132,3430.0,1.3,0.649,0.351,0.117,670.0,0.91,0.09,3.24,18.85,1961000.0,6.0,6.0,South,East South Central,Southeast,0,0,47109
0.141,3510.0,1.3,0.629,0.371,0.123,760.0,0.97,0.03,3.24,18.88,2011000.0,1.0,1.0,South,East South Central,Southeast,0,0,47111
0.116,11420.0,1.3,0.57,0.43,0.199,4410.0,0.64,0.36,3.62,21.07,7300000.0,3.0,3.0,South,East South Central,Southeast,0,0,47113
0.14,4030.0,1.3,0.583,0.417,0.134,820.0,0.7,0.3,3.48,20.26,2477000.0,2.0,2.0,South,East South Central,Southeast,0,0,47115
0.122,4140.0,1.3,0.519,0.481,0.114,910.0,0.97,0.03,3.31,19.27,2420000.0,6.0,6.0,South,East South Central,Southeast,0,0,47117
0.09,8910.0,1.3,0.444,0.556,0.089,2070.0,0.78,0.22,3.79,22.1,5972000.0,1.0,1.0,South,East South Central,Southeast,0,0,47119
0.135,1700.0,1.3,0.525,0.475,0.134,340.0,0.75,0.25,3.57,20.8,1073000.0,8.0,8.0,South,East South Central,Southeast,0,0,47121
0.143,6560.0,1.3,0.605,0.395,0.146,1440.0,0.73,0.27,3.51,20.45,4070000.0,6.0,6.0,South,East South Central,Southeast,0,0,47123
0.105,22780.0,1.3,0.471,0.529,0.127,7400.0,0.7,0.3,3.78,22.03,15224000.0,2.0,2.0,South,East South Central,Southeast,0,0,47125
0.087,570.0,1.3,0.616,0.384,0.04,50.0,1.0,0.0,3.45,20.08,347000.0,9.0,9.0,South,East South Central,Southeast,0,0,47127
0.157,3330.0,1.3,0.573,0.427,0.155,630.0,0.8,0.2,3.53,20.57,2078000.0,2.0,2.0,South,East South Central,Southeast,0,0,47129
0.148,4560.0,1.3,0.592,0.408,0.169,1130.0,0.75,0.25,3.27,19.05,2636000.0,7.0,7.0,South,East South Central,Southeast,0,0,47131
0.134,3000.0,1.3,0.595,0.405,0.118,570.0,0.98,0.02,3.57,20.79,1891000.0,7.0,7.0,South,East South Central,Southeast,0,0,47133
0.167,1390.0,1.3,0.58,0.42,0.177,330.0,0.85,0.15,3.54,20.63,870000.0,8.0,8.0,South,East South Central,Southeast,0,0,47135
0.167,840.0,1.3,0.6,0.4,0.183,170.0,0.96,0.04,3.58,20.83,531000.0,9.0,9.0,South,East South Central,Southeast,0,0,47137
0.119,2090.0,1.3,0.569,0.431,0.104,350.0,0.82,0.18,3.83,22.34,1416000.0,3.0,3.0,South,East South Central,Southeast,0,0,47139
0.124,9780.0,1.3,0.61,0.39,0.117,1940.0,0.95,0.05,3.71,21.63,6417000.0,4.0,4.0,South,East South Central,Southeast,0,0,47141
0.145,4750.0,1.3,0.617,0.383,0.155,1160.0,0.81,0.19,3.6,20.95,3019000.0,6.0,6.0,South,East South Central,Southeast,0,0,47143
0.128,6840.0,1.3,0.523,0.477,0.119,1190.0,0.85,0.15,3.6,20.95,4348000.0,2.0,2.0,South,East South Central,Southeast,0,0,47145
0.098,7100.0,1.3,0.479,0.521,0.092,1600.0,0.83,0.17,3.59,20.92,4505000.0,1.0,1.0,South,East South Central,Southeast,0,0,47147
0.084,28350.0,1.3,0.447,0.553,0.078,6520.0,0.78,0.22,3.78,22.0,18922000.0,1.0,1.0,South,East South Central,Southeast,0,0,47149
0.184,4020.0,1.3,0.632,0.368,0.188,1000.0,0.92,0.08,3.33,19.38,2364000.0,6.0,6.0,South,East South Central,Southeast,0,0,47151
0.148,2330.0,1.3,0.667,0.333,0.167,520.0,0.91,0.09,4.1,23.85,1686000.0,2.0,2.0,South,East South Central,Southeast,0,0,47153
0.124,12190.0,1.3,0.544,0.456,0.122,2470.0,0.86,0.14,3.94,22.95,8486000.0,4.0,4.0,South,East South Central,Southeast,0,0,47155
0.111,103440.0,1.3,0.591,0.409,0.217,50850.0,0.68,0.32,3.84,22.36,70155000.0,1.0,1.0,South,East South Central,Southeast,0,0,47157
0.117,2320.0,1.3,0.489,0.511,0.109,490.0,1.0,0.0,3.22,18.75,1320000.0,1.0,1.0,South,East South Central,Southeast,0,0,47159
0.119,1620.0,1.3,0.533,0.467,0.118,350.0,0.72,0.28,3.77,21.98,1080000.0,8.0,8.0,South,East South Central,Southeast,0,0,47161
0.136,21400.0,1.3,0.556,0.444,0.141,4300.0,0.82,0.18,3.67,21.4,13894000.0,2.0,2.0,South,East South Central,Southeast,0,0,47163
0.091,17600.0,1.3,0.43,0.57,0.081,3710.0,0.77,0.23,3.91,22.8,12170000.0,1.0,1.0,South,East South Central,Southeast,0,0,47165
0.102,6220.0,1.3,0.509,0.491,0.128,1910.0,0.82,0.18,3.6,20.97,3957000.0,1.0,1.0,South,East South Central,Southeast,0,0,47167
0.097,1110.0,1.3,0.374,0.626,0.101,210.0,0.69,0.31,3.23,18.8,633000.0,1.0,1.0,South,East South Central,Southeast,0,0,47169
0.14,2500.0,1.3,0.612,0.388,0.14,430.0,0.83,0.17,3.81,22.17,1681000.0,3.0,3.0,South,East South Central,Southeast,0,0,47171
0.134,2630.0,1.3,0.568,0.432,0.14,600.0,0.87,0.13,3.64,21.2,1691000.0,2.0,2.0,South,East South Central,Southeast,0,0,47173
0.16,970.0,1.3,0.687,0.313,0.133,150.0,1.0,0.0,3.32,19.33,569000.0,9.0,9.0,South,East South Central,Southeast,0,0,47175
0.148,6060.0,1.3,0.639,0.361,0.158,1530.0,0.83,0.18,3.33,19.39,3564000.0,6.0,6.0,South,East South Central,Southeast,0,0,47177
0.126,16630.0,1.3,0.549,0.451,0.107,2690.0,0.8,0.2,3.8,22.12,11156000.0,3.0,3.0,South,East South Central,Southeast,0,0,47179
0.135,2220.0,1.3,0.529,0.471,0.132,370.0,0.88,0.12,3.33,19.39,1306000.0,8.0,8.0,South,East South Central,Southeast,0,0,47181
0.14,4600.0,1.3,0.643,0.357,0.148,940.0,0.84,0.16,3.25,18.95,2644000.0,7.0,7.0,South,East South Central,Southeast,0,0,47183
0.126,3420.0,1.3,0.591,0.409,0.106,640.0,1.0,0.0,3.3,19.24,1996000.0,7.0,7.0,South,East South Central,Southeast,0,0,47185
0.085,12300.0,1.3,0.388,0.612,0.057,1960.0,0.84,0.16,4.03,23.45,8749000.0,1.0,1.0,South,East South Central,Southeast,0,0,47189
0.14,8130.0,1.65,0.57,0.43,0.217,2410.0,0.78,0.22,3.18,18.54,4572000.0,7.0,7.0,South,West South Central,Southwest,0,0,48001
0.125,2270.0,1.65,0.632,0.368,0.146,820.0,0.69,0.31,3.41,19.85,1367000.0,6.0,6.0,South,West South Central,Southwest,0,0,48003
0.166,14370.0,1.65,0.754,0.246,0.234,5200.0,0.79,0.21,3.34,19.45,8480000.0,5.0,5.0,South,West South Central,Southwest,0,0,48005
0.179,4320.0,1.65,0.691,0.309,0.255,1200.0,0.75,0.25,3.29,19.18,2514000.0,2.0,2.0,South,West South Central,Southwest,0,0,48007
0.135,1170.0,1.65,0.556,0.444,0.159,310.0,0.66,0.34,3.48,20.26,719000.0,3.0,3.0,South,West South Central,Southwest,0,0,48009
0.089,180.0,1.65,0.478,0.522,0.082,40.0,0.74,0.26,3.45,20.07,110000.0,2.0,2.0,South,West South Central,Southwest,0,0,48011
0.118,5740.0,1.65,0.649,0.351,0.144,1920.0,0.67,0.33,3.06,17.81,3101000.0,1.0,1.0,South,West South Central,Southwest,0,0,48013
0.118,3570.0,1.65,0.662,0.338,0.149,1070.0,0.67,0.33,3.19,18.58,2012000.0,1.0,1.0,South,West South Central,Southwest,0,0,48015
0.12,830.0,1.65,0.609,0.391,0.144,280.0,0.68,0.32,3.57,20.82,524000.0,7.0,7.0,South,West South Central,Southwest,0,0,48017
0.134,2800.0,1.65,0.559,0.441,0.166,590.0,0.52,0.48,3.47,20.2,1716000.0,1.0,1.0,South,West South Central,Southwest,0,0,48019
0.113,10710.0,1.65,0.579,0.421,0.15,3640.0,0.69,0.31,3.36,19.58,6360000.0,1.0,1.0,South,West South Central,Southwest,0,0,48021
0.166,580.0,1.65,0.606,0.394,0.18,150.0,0.54,0.46,3.48,20.26,356000.0,8.0,8.0,South,West South Central,Southwest,0,0,48023
0.163,5090.0,1.65,0.56,0.44,0.214,1410.0,0.74,0.26,3.16,18.43,2845000.0,6.0,6.0,South,West South Central,Southwest,0,0,48025
0.141,51450.0,1.65,0.647,0.353,0.22,22310.0,0.69,0.32,3.18,18.55,28947000.0,2.0,2.0,South,West South Central,Southwest,0,0,48027
0.14,278860.0,1.65,0.632,0.368,0.184,93760.0,0.65,0.35,3.21,18.67,157923000.0,1.0,1.0,South,West South Central,Southwest,0,0,48029
0.126,1430.0,1.65,0.487,0.513,0.154,310.0,0.54,0.46,2.9,16.91,733000.0,8.0,8.0,South,West South Central,Southwest,0,0,48031
0.108,60.0,1.65,0.43,0.57,0.161,30.0,0.55,0.45,3.17,18.47,34000.0,8.0,8.0,South,West South Central,Southwest,0,0,48033
0.148,2710.0,1.65,0.617,0.383,0.195,760.0,0.69,0.31,3.2,18.65,1533000.0,6.0,6.0,South,West South Central,Southwest,0,0,48035
0.141,13140.0,1.65,0.604,0.396,0.212,4700.0,0.71,0.29,3.32,19.33,7703000.0,3.0,3.0,South,West South Central,Southwest,0,0,48037
0.107,39420.0,1.65,0.449,0.551,0.141,13690.0,0.5,0.5,3.27,19.04,22768000.0,1.0,1.0,South,West South Central,Southwest,0,0,48039
0.142,32900.0,1.65,0.707,0.293,0.169,8100.0,0.68,0.32,3.29,19.16,19124000.0,3.0,3.0,South,West South Central,Southwest,0,0,48041
0.143,1360.0,1.65,0.567,0.433,0.13,230.0,0.4,0.6,3.21,18.68,771000.0,7.0,7.0,South,West South Central,Southwest,0,0,48043
0.171,220.0,1.65,0.922,0.078,0.175,40.0,1.0,0.0,3.24,18.86,126000.0,9.0,9.0,South,West South Central,Southwest,0,0,48045
0.233,1660.0,1.65,0.764,0.236,0.343,590.0,0.66,0.34,3.2,18.63,938000.0,7.0,7.0,South,West South Central,Southwest,0,0,48047
0.151,5740.0,1.65,0.685,0.315,0.193,1600.0,0.7,0.3,3.43,20.0,3483000.0,5.0,5.0,South,West South Central,Southwest,0,0,48049
0.13,2290.0,1.65,0.507,0.493,0.176,680.0,0.48,0.53,3.29,19.16,1331000.0,3.0,3.0,South,West South Central,Southwest,0,0,48051
0.115,5560.0,1.65,0.653,0.347,0.14,1420.0,0.77,0.23,3.38,19.7,3322000.0,6.0,6.0,South,West South Central,Southwest,0,0,48053
0.131,5940.0,1.65,0.702,0.298,0.161,1710.0,0.72,0.28,3.31,19.3,3478000.0,1.0,1.0,South,West South Central,Southwest,0,0,48055
0.124,2520.0,1.65,0.641,0.359,0.15,740.0,0.72,0.28,3.11,18.12,1385000.0,6.0,6.0,South,West South Central,Southwest,0,0,48057
0.131,1810.0,1.65,0.6,0.4,0.165,500.0,0.68,0.32,3.39,19.75,1085000.0,3.0,3.0,South,West South Central,Southwest,0,0,48059
0.18,75650.0,1.65,0.798,0.202,0.234,29830.0,0.74,0.26,3.09,17.99,41280000.0,2.0,2.0,South,West South Central,Southwest,0,0,48061
0.156,1950.0,1.65,0.769,0.231,0.222,740.0,0.7,0.3,3.15,18.38,1087000.0,6.0,6.0,South,West South Central,Southwest,0,0,48063
0.109,640.0,1.65,0.472,0.528,0.132,190.0,0.63,0.37,3.42,19.92,387000.0,2.0,2.0,South,West South Central,Southwest,0,0,48065
0.169,4840.0,1.65,0.762,0.238,0.256,1650.0,0.83,0.17,3.24,18.88,2771000.0,6.0,6.0,South,West South Central,Southwest,0,0,48067
0.112,830.0,1.65,0.781,0.219,0.14,310.0,0.99,0.01,3.24,18.86,475000.0,6.0,6.0,South,West South Central,Southwest,0,0,48069
0.144,6500.0,1.65,0.475,0.525,0.16,2060.0,0.56,0.44,3.14,18.31,3610000.0,1.0,1.0,South,West South Central,Southwest,0,0,48071
0.135,6850.0,1.65,0.721,0.279,0.193,2490.0,0.82,0.18,3.18,18.51,3845000.0,6.0,6.0,South,West South Central,Southwest,0,0,48073
0.125,850.0,1.65,0.564,0.436,0.154,190.0,0.78,0.22,3.31,19.3,498000.0,7.0,7.0,South,West South Central,Southwest,0,0,48075
0.142,1460.0,1.65,0.531,0.469,0.158,330.0,0.66,0.34,3.48,20.26,897000.0,3.0,3.0,South,West South Central,Southwest,0,0,48077
0.194,500.0,1.65,0.866,0.134,0.241,170.0,0.75,0.25,3.26,18.99,288000.0,9.0,9.0,South,West South Central,Southwest,0,0,48079
0.152,500.0,1.65,0.625,0.375,0.162,120.0,0.61,0.39,3.23,18.83,286000.0,8.0,8.0,South,West South Central,Southwest,0,0,48081
0.174,1370.0,1.65,0.644,0.356,0.211,340.0,0.6,0.4,3.43,20.0,831000.0,6.0,6.0,South,West South Central,Southwest,0,0,48083
0.101,105320.0,1.65,0.375,0.625,0.102,27330.0,0.49,0.51,3.77,21.97,70191000.0,1.0,1.0,South,West South Central,Southwest,0,0,48085
